timestamp,label,hand_x_px,hand_y_px,shoulder_x_px,shoulder_y_px,elbow_x_px,elbow_y_px,wrist_x_px,wrist_y_px,elbow_angle_deg,marker_x_px,marker_y_px,marker_distance_cm,hand_marker_dist_px,hand_speed_px_per_s,approach_speed_cm_per_s
1783321870.7745554,safe,802.1401214599609,503.2832193374634,746.8742370605469,652.7774047851562,943.8793182373047,793.3262729644775,829.9736022949219,498.827748298645,33.349488487250646,,,,,1327.3248051772268,0.0
1783321870.837616,safe,903.6087799072266,508.0308151245117,741.7453002929688,659.3367147445679,964.315185546875,797.3574829101562,890.4329681396484,501.5164804458618,44.173966323931516,,,,,1610.8281617282553,0.0
1783321870.900498,safe,1100.5414581298828,583.8963031768799,749.9702453613281,672.2210168838501,1034.5475769042969,892.7630138397217,1078.309326171875,577.1166229248047,60.11826620687169,,,,,3356.1366229380837,0.0
1783321870.964551,safe,1110.4781341552734,586.7086315155029,751.6021728515625,675.4263210296631,1030.30517578125,898.7911605834961,1101.1552429199219,593.9371204376221,64.37343172992408,,,,,161.2255551383976,0.0
1783321871.0190663,safe,1114.8622131347656,588.0123567581177,752.2694396972656,675.8398962020874,1019.9494934082031,892.1039199829102,1097.949447631836,596.4724731445312,65.84477541764375,,,,,83.89969148206694,0.0
1783321871.874518,safe,349.7132873535156,527.4165773391724,721.7131042480469,636.4236545562744,696.8559265136719,777.8072261810303,392.67024993896484,503.2988405227661,57.90721879846731,,,,,77.68217581627613,0.0
1783321871.9356341,safe,349.49729919433594,526.5940618515015,721.7010498046875,631.1247682571411,695.2671813964844,756.4164161682129,394.54139709472656,502.036657333374,61.68605821768806,,,,,13.914497032513365,0.0
1783321871.9982116,safe,416.1634063720703,540.7189178466797,723.8997650146484,632.2153759002686,717.9743957519531,763.7548542022705,431.8492889404297,503.49998474121094,50.290061301108054,,,,,1088.9863799631619,0.0
1783321872.057201,safe,466.82727813720703,548.7840414047241,720.1637268066406,632.6027727127075,760.6285095214844,771.5246772766113,456.1051940917969,513.4524393081665,33.48032127055099,,,,,869.6798626318464,0.0
1783321872.1196363,safe,516.694221496582,557.6719379425049,720.4536437988281,633.303279876709,782.1017456054688,764.2343044281006,492.62012481689453,519.9872446060181,24.631228871779296,,,,,811.2835854397658,0.0
1783321872.1852741,safe,891.7458343505859,502.5052070617676,721.5764617919922,649.1860771179199,914.7856140136719,769.3353080749512,851.2223815917969,520.1420831680298,43.8144868732226,,,,,5775.437506209366,0.0
1783321872.2484732,safe,986.9935607910156,515.7445049285889,736.99951171875,659.5212507247925,985.5506896972656,784.6187496185303,964.420166015625,522.104902267456,58.68159008940994,,,,,1521.5965510945532,0.0
1783321872.3099697,safe,1037.7189636230469,530.7706689834595,739.8087310791016,662.6062631607056,1041.1785888671875,866.6843032836914,1026.3348388671875,522.1769571304321,53.42822670309402,,,,,860.2795562345809,0.0
1783321872.3718493,safe,1091.4146423339844,551.0172700881958,748.9943695068359,668.7704515457153,1048.0135345458984,875.3353500366211,1087.7545166015625,546.8240976333618,62.260687354661556,,,,,927.3807242819051,0.0
1783321872.4396167,safe,1133.863525390625,564.9214124679565,752.4874114990234,667.9736423492432,1034.2906188964844,868.7661266326904,1120.621109008789,573.9956045150757,70.853001762389,,,,,659.1376009160124,0.0
1783321873.3588994,safe,358.0086898803711,546.0738515853882,733.2908630371094,632.2207832336426,693.5498809814453,741.5243625640869,392.2376251220703,511.6787052154541,72.64348387391239,,,,,149.93949338452367,0.0
1783321873.4244893,safe,378.09680938720703,545.7535743713379,731.7985534667969,632.5463819503784,709.4711303710938,743.6745071411133,407.55531311035156,512.5128936767578,63.92094341175706,,,,,306.30738981056294,0.0
1783321873.483954,safe,529.6606826782227,568.459997177124,730.1689147949219,632.805118560791,779.4380950927734,749.6122741699219,528.5494232177734,515.183515548706,24.072501074584196,,,,,2577.2487797644717,0.0
1783321873.5484834,safe,615.9809494018555,540.995979309082,732.7681732177734,629.1057729721069,819.5170593261719,751.6821670532227,605.2717971801758,516.6934061050415,7.06869804593684,,,,,1403.7628054275926,0.0
1783321873.604151,safe,690.0205993652344,539.878978729248,736.2065124511719,632.3497438430786,885.9687042236328,771.6128253936768,706.2075805664062,520.0154399871826,11.535385832782723,,,,,1330.1817165907485,0.0
1783321873.666303,safe,880.9584808349609,531.7350196838379,732.5897216796875,657.5898456573486,941.2303924560547,786.1449909210205,866.2580871582031,525.0281238555908,42.34054443723345,,,,,3074.9092942460775,0.0
1783321873.734785,safe,1085.025634765625,565.2204465866089,740.6759643554688,669.6694850921631,1029.0853118896484,881.7782306671143,1070.6867980957031,561.8415069580078,61.07624598320398,,,,,3019.7093600149346,0.0
1783321873.7951455,safe,1104.5436096191406,570.8607244491577,744.5852661132812,674.0855598449707,1039.7520446777344,890.5623149871826,1108.0134582519531,573.236517906189,65.88365299327099,,,,,336.58798535917884,0.0
1783321873.8607857,safe,1112.7835845947266,571.146068572998,746.2507629394531,674.6539735794067,1025.226821899414,886.0937118530273,1101.305160522461,579.5868730545044,66.78074315174564,,,,,125.60767222470194,0.0
1783321873.9316158,safe,1069.8944854736328,568.1437969207764,746.1012268066406,673.3938503265381,1014.56298828125,892.3584079742432,1064.9723815917969,576.7125749588013,59.872049380079616,,,,,607.0024938998928,0.0
1783321874.735198,safe,374.71553802490234,535.7051181793213,727.6567077636719,630.8173656463623,715.7066345214844,748.62135887146,411.5331268310547,502.6164436340332,56.8275649873994,,,,,537.6224340255529,0.0
1783321874.8016546,safe,438.56201171875,538.7304782867432,730.8100891113281,645.7877826690674,756.1444854736328,758.8840484619141,444.9591827392578,502.78844833374023,37.920468148691825,,,,,961.8029471824743,0.0
1783321874.8662012,safe,481.55189514160156,541.0833549499512,727.6963806152344,650.3770208358765,804.3199157714844,761.1105823516846,462.4463653564453,511.26959323883057,19.158883888389038,,,,,667.0255722378002,0.0
1783321874.9284055,safe,483.1557846069336,545.0895881652832,725.9666442871094,653.1742429733276,816.4302062988281,761.7806625366211,475.4034423828125,517.9833555221558,14.646768359839578,,,,,69.37397764378727,0.0
1783321874.9854891,safe,783.956298828125,497.7276563644409,726.0872650146484,653.0659675598145,948.6507415771484,762.9758548736572,786.2973022460938,515.0747680664062,30.4968982618399,,,,,5334.391823770648,0.0
1783321875.054803,safe,897.0148468017578,502.61112213134766,725.5484771728516,657.9596471786499,971.1028289794922,778.7346267700195,887.3589324951172,515.1364803314209,46.18509947004626,,,,,1632.633403405033,0.0
1783321875.1168916,safe,987.103271484375,517.148609161377,731.6574859619141,663.7460517883301,1017.6615905761719,842.4620246887207,979.4541168212891,514.8657274246216,51.34755038571361,,,,,1469.7327540985848,0.0
1783321875.1829436,safe,1041.0299682617188,532.3886632919312,734.9569702148438,665.6157875061035,987.5791168212891,839.904613494873,1028.8505554199219,518.085150718689,62.70542232335503,,,,,848.4049054033593,0.0
1783321875.2489445,safe,1079.127197265625,555.5349683761597,738.9806365966797,665.1743602752686,961.8873596191406,829.8831081390381,1067.3762512207031,556.1409330368042,74.61340664385158,,,,,675.4065180272239,0.0
1783321875.3123014,safe,1069.20654296875,551.139063835144,740.0553131103516,667.0489454269409,978.4223937988281,856.3106346130371,1064.8099517822266,562.5,67.93532031956278,,,,,171.26730034208552,0.0
1783321876.0653417,safe,344.2462921142578,537.1706771850586,760.9761810302734,632.6033306121826,723.1973266601562,787.168436050415,384.8769760131836,497.7883815765381,63.19316014189609,,,,,301.45616363943844,0.0
1783321876.1336107,safe,350.35022735595703,540.0757884979248,756.4251708984375,636.3549041748047,689.7785949707031,754.9202156066895,386.5291213989258,498.28855991363525,79.10039721250861,,,,,99.02013748133962,0.0
1783321876.1952069,safe,351.5614700317383,539.5046710968018,767.5913238525391,637.0427083969116,686.5716552734375,747.053918838501,394.38976287841797,501.29374980926514,86.30255642628092,,,,,21.740569734427662,0.0
1783321876.2986932,safe,553.6933135986328,539.1330242156982,1119.8826599121094,704.8106288909912,834.8541259765625,723.2260322570801,594.0514373779297,524.5309925079346,136.77603829601145,,,,,4731.998800158932,0.0
1783321876.4903166,safe,923.9312744140625,510.09693145751953,1061.420669555664,668.5961294174194,1033.7196350097656,858.3811283111572,953.5710906982422,606.5372371673584,25.95776757710666,,,,,6245.299204428354,0.0
1783321876.5493283,safe,1151.8368530273438,557.6320266723633,1072.9594421386719,544.3726873397827,1346.109619140625,772.4154281616211,1264.7212982177734,568.3147716522217,28.402359928104083,,,,,3945.1515356228183,0.0
1783321876.612437,safe,1128.1769561767578,576.4374017715454,755.9872436523438,622.0086050033569,1113.2160949707031,854.4822692871094,1160.1131439208984,587.205548286438,66.89710349115934,,,,,478.90480990283044,0.0
1783321877.5494943,safe,372.8684997558594,529.5065546035767,1105.17333984375,691.0008573532104,763.8929748535156,696.1489391326904,417.75169372558594,514.5247220993042,151.44928008745399,,,,,19.574473826393778,0.0
1783321877.6131048,safe,425.98716735839844,529.163875579834,1105.134048461914,688.6315870285034,765.1169586181641,701.9389057159424,431.5736770629883,513.1235361099243,148.24499984931973,,,,,835.0779833170561,0.0
1783321877.6717768,safe,467.22633361816406,529.7748184204102,1113.2066345214844,687.1176195144653,774.8463439941406,705.6070518493652,470.2687072753906,514.3667507171631,144.74805535877005,,,,,702.9541466896558,0.0
1783321877.733117,safe,516.5066146850586,529.5947456359863,1111.3056945800781,687.4929141998291,797.8654479980469,706.4906787872314,527.4291229248047,513.7424182891846,141.05288127210574,,,,,803.3965326187987,0.0
1783321877.916331,safe,1004.2375183105469,494.96644020080566,1083.4284973144531,660.7003927230835,1061.8025207519531,843.6391925811768,1043.568344116211,577.3497819900513,10.659105542554636,,,,,7647.9692314935455,0.0
1783321877.975542,safe,1123.943099975586,477.2965621948242,1291.2582397460938,490.7371759414673,1453.4278869628906,825.0607109069824,1245.5098724365234,566.1344146728516,12.88795191972775,,,,,2043.5840879357488,0.0
1783321878.0349672,safe,1153.9534759521484,545.042552947998,766.8653869628906,608.8969802856445,1179.7468566894531,824.8141193389893,1185.389175415039,580.1197528839111,63.71352649930919,,,,,1246.8716507178656,0.0
1783321878.954685,safe,377.5010299682617,566.9364595413208,1102.0610046386719,690.2800941467285,762.6383209228516,704.7369432449341,432.5941467285156,525.5658102035522,149.0648909649433,,,,,93.1005067031609,0.0
1783321879.0191813,safe,389.42970275878906,565.8959341049194,1100.0736999511719,692.9587841033936,760.2545166015625,705.4365062713623,432.92266845703125,526.2415981292725,149.19900898936237,,,,,185.6536374488111,0.0
1783321879.081576,safe,488.9314651489258,567.9486179351807,1110.391616821289,692.9528188705444,785.606689453125,710.7899379730225,477.9547882080078,527.4697065353394,146.06708243737538,,,,,1595.0502544776366,0.0
1783321879.141564,safe,540.7567596435547,569.2974901199341,1111.1296081542969,693.3054113388062,820.2021789550781,718.169059753418,550.511474609375,529.2535257339478,140.10433469400397,,,,,864.2233852189311,0.0
1783321879.336474,safe,1189.4264221191406,500.0430679321289,1349.9543762207031,534.8147535324097,1477.0176696777344,804.7697353363037,1249.3184661865234,520.1630258560181,13.455925285444549,,,,,10083.953266694189,0.0
1783321879.3988683,safe,1181.7805480957031,541.7285871505737,892.3100280761719,610.1867151260376,1286.0940551757812,803.644323348999,1210.204086303711,567.0155096054077,46.05437974612221,,,,,679.2424890579306,0.0
1783321879.4576166,safe,1172.8125762939453,560.2374601364136,733.8929748535156,625.1985454559326,1070.1971435546875,830.6647682189941,1162.4044036865234,563.2838916778564,77.6039466628132,,,,,350.08763507016926,0.0
1783321879.5188582,safe,1173.8251495361328,572.718358039856,711.7558288574219,643.0708122253418,1013.1542205810547,808.9787864685059,1164.1706848144531,579.9741840362549,94.57169026541276,,,,,204.46722522778887,0.0
1783321880.401164,safe,424.4100570678711,574.2904758453369,1106.6780853271484,695.3378820419312,824.6058654785156,822.4246788024902,507.4656295776367,565.2514743804932,116.70714391123565,,,,,569.5365649986181,0.0
1783321880.4697595,safe,466.28211975097656,570.2443313598633,1105.3678894042969,695.0567007064819,814.2144012451172,783.3987522125244,505.3892135620117,527.300705909729,123.45336315836552,,,,,613.2640735542191,0.0
1783321880.5297205,safe,512.2283554077148,566.1553144454956,1112.9051208496094,694.6029567718506,810.2485656738281,766.7711162567139,511.024169921875,525.1369142532349,127.66622897107965,,,,,769.2961637036309,0.0
1783321880.7663527,safe,894.1809844970703,542.1161985397339,1102.1451568603516,682.1460485458374,967.2166442871094,836.8941020965576,951.0968017578125,590.1466226577759,44.8237305945361,,,,,6637.536228980496,0.0
1783321880.8307276,safe,1232.897720336914,573.3044099807739,1419.4760131835938,558.4535980224609,1505.6416320800781,789.0670967102051,1319.9937438964844,580.5709218978882,21.194789250382478,,,,,5283.883116532133,0.0
1783321881.7511215,safe,348.78196716308594,560.0095796585083,1102.916488647461,687.1565008163452,762.9927062988281,697.5690507888794,417.7409362792969,524.3001079559326,151.59510175725185,,,,,415.79590763952814,0.0
1783321881.81369,safe,360.87955474853516,554.7567844390869,1103.291015625,687.3620653152466,759.0098571777344,681.7282247543335,410.0649642944336,524.3433666229248,156.66067220028808,,,,,210.78944011225508,0.0
1783321881.881197,safe,381.976318359375,551.6588973999023,1103.8728332519531,686.9559144973755,746.5077209472656,683.894419670105,419.77745056152344,519.173526763916,153.7358995355348,,,,,315.86340981300754,0.0
1783321881.9432988,safe,535.3450775146484,563.2605028152466,1105.3829193115234,686.8114185333252,788.154296875,705.6814670562744,520.701904296875,522.7956676483154,142.23123430657415,,,,,2476.6888307534628,0.0
1783321882.003689,safe,578.4830856323242,538.0139636993408,1111.3751220703125,685.3923797607422,823.87939453125,706.0839700698853,566.7798614501953,507.31919288635254,138.17564975136673,,,,,827.6628278552687,0.0
1783321882.1257567,safe,1203.794937133789,495.6972885131836,1453.0172729492188,511.82380199432373,1533.1298828125,793.826322555542,1284.0873718261719,571.6936683654785,32.409699243841914,,,,,10627.596972625593,0.0
1783321882.19051,safe,1185.2071380615234,561.919527053833,1381.3447570800781,505.3614377975464,1484.4168090820312,796.5432929992676,1309.0274047851562,545.9959602355957,15.500125569573504,,,,,1062.2081080265034,0.0
1783321882.2517033,safe,1172.312240600586,579.3489074707031,862.7654266357422,610.2639627456665,1274.831771850586,822.1648693084717,1237.1270751953125,582.3912191390991,53.849321282609445,,,,,354.30237507822216,0.0
1783321886.4395058,danger,407.9408264160156,542.0356464385986,737.8932189941406,669.0302610397339,753.1748962402344,833.5007858276367,433.03009033203125,518.4439659118652,40.15057013006902,,,,,6.102366107429527,0.0
1783321886.5060277,danger,408.1694793701172,541.6595363616943,737.0980072021484,668.9503955841064,719.9559020996094,835.706205368042,433.3134078979492,509.38633918762207,47.16563659994973,,,,,6.616772354836902,0.0
1783321886.5744717,danger,415.98289489746094,545.5246210098267,736.8804931640625,666.8657827377319,724.4198608398438,839.9877834320068,437.0810317993164,513.9499568939209,45.50671761830286,,,,,127.36145566234387,0.0
1783321886.6433024,danger,421.8062210083008,546.3786792755127,736.6020202636719,665.70556640625,728.4637451171875,842.0853137969971,438.88111114501953,505.0921869277954,43.31469246041135,,,,,85.50863548503563,0.0
1783321886.7019434,danger,432.55165100097656,547.9416131973267,743.6661529541016,665.6805896759033,732.5925445556641,842.6186656951904,444.72389221191406,510.7357692718506,44.518887317432075,,,,,185.1692204670611,0.0
1783321886.7677178,danger,497.14107513427734,555.5142402648926,742.3505401611328,668.4566116333008,763.0480194091797,897.5685024261475,494.5397186279297,525.3900718688965,30.646615096296035,,,,,988.7096754519722,0.0
1783321886.8265102,danger,514.1408920288086,553.6682796478271,742.0508575439453,672.3135423660278,772.15576171875,836.7815780639648,516.7011642456055,531.9788217544556,29.593483645605303,,,,,290.8498495281821,0.0
1783321886.886865,danger,534.0911865234375,557.355523109436,734.7612762451172,672.2429895401001,778.0601501464844,799.2127990722656,526.177978515625,532.4487447738647,24.526169657606317,,,,,336.14898298862767,0.0
1783321886.9502537,danger,554.1862106323242,559.0253591537476,730.9469604492188,665.4903030395508,793.2574462890625,785.278787612915,556.9910430908203,535.044264793396,15.873270591763337,,,,,318.104714820285,0.0
1783321887.0098927,danger,631.1195755004883,550.8428192138672,731.7221832275391,639.3620681762695,869.1044616699219,875.89599609375,638.3317947387695,536.4161825180054,4.058575606805842,,,,,1297.2604082646312,0.0
1783321887.0682912,danger,658.2040405273438,546.8802738189697,743.8022613525391,635.3491401672363,881.9075012207031,906.196117401123,677.3927307128906,537.653431892395,2.0100384851103645,,,,,468.72443427895615,0.0
1783321887.1283803,danger,674.3953704833984,540.0909376144409,751.9816589355469,631.486029624939,889.7611999511719,909.8111343383789,688.8816833496094,537.3462009429932,2.002244422115213,,,,,292.18556514013625,0.0
1783321887.1948633,danger,751.5910339355469,541.4483070373535,777.4708557128906,632.438235282898,947.2618103027344,931.0377502441406,762.1085357666016,536.6353940963745,4.475776816953627,,,,,1161.3129979533617,0.0
1783321887.2553613,danger,771.0346221923828,539.111909866333,783.5330200195312,633.891134262085,956.0372161865234,945.0600814819336,784.0767669677734,537.6485395431519,6.119220228576137,,,,,323.70424655105063,0.0
1783321887.3147826,danger,785.3632354736328,537.443962097168,797.3341369628906,627.7758693695068,949.2014312744141,846.2465572357178,788.2444763183594,534.0475988388062,7.530862799486662,,,,,242.7642380662992,0.0
1783321887.372206,danger,801.6944122314453,535.4894256591797,792.5877380371094,636.1308431625366,957.3505401611328,916.5793132781982,807.0222473144531,533.9440441131592,8.98545085274083,,,,,286.42913936231645,0.0
1783321887.4324827,danger,868.3714294433594,534.2849636077881,780.3253173828125,654.9126148223877,976.2876129150391,912.7572727203369,851.82861328125,529.0180063247681,19.265336141877654,,,,,1106.3618841033983,0.0
1783321887.4912121,danger,883.6405181884766,529.8398351669312,774.0865325927734,660.6461906433105,984.0102386474609,910.2790832519531,880.5323791503906,529.705638885498,24.850491868129655,,,,,270.78363524114144,0.0
1783321887.5490136,danger,900.2749633789062,530.4808616638184,770.1190185546875,667.5087404251099,991.7211151123047,910.0480270385742,893.4804534912109,530.1541042327881,27.918097638283196,,,,,287.9993813018059,0.0
1783321887.6144886,danger,973.6342620849609,541.9325637817383,770.0095367431641,671.1662006378174,1041.3526916503906,890.6323528289795,966.8865966796875,532.6407480239868,39.28300898999349,,,,,1133.986459177744,0.0
1783321887.6739292,danger,993.7727355957031,546.3671350479126,769.4197845458984,675.1987409591675,1043.6421203613281,890.9388542175293,987.8656005859375,540.4257202148438,42.76509107498607,,,,,346.9168306146324,0.0
1783321887.7355146,danger,1013.656005859375,544.5846033096313,769.6646881103516,678.0698204040527,1045.5375671386719,897.6120185852051,996.2465667724609,542.9557943344116,43.57447676485363,,,,,324.1515628194687,0.0
1783321887.798591,danger,1034.7723388671875,546.2242698669434,770.8348846435547,678.7307167053223,1038.622055053711,899.6131610870361,1017.3366546630859,548.7643003463745,47.010930816475444,,,,,335.7823928540748,0.0
1783321887.8572216,danger,1087.1964263916016,562.1588230133057,771.6146850585938,679.5092868804932,1062.1797180175781,909.6691703796387,1078.6959075927734,562.0263862609863,54.336877546184915,,,,,934.5323263410897,0.0
1783321887.9263299,danger,1094.0462493896484,560.2290058135986,771.8640899658203,679.734935760498,1074.6673583984375,916.1957359313965,1097.9884338378906,565.934944152832,55.82276655090187,,,,,102.97582360984151,0.0
1783321923.9977307,danger,403.4658432006836,585.3305768966675,683.1119537353516,654.8056697845459,677.5523376464844,892.2294044494629,446.4181137084961,588.6879730224609,38.6291869618724,,,,,129.1936924905932,0.0
1783321924.0588253,danger,398.3395004272461,588.0940246582031,690.5244445800781,654.8597002029419,680.8699798583984,893.3083820343018,438.60546112060547,587.5920009613037,40.71357792232947,,,,,95.32356032027208,0.0
1783321924.1192696,danger,391.7516326904297,590.3887939453125,707.6509094238281,655.5297803878784,691.5182495117188,895.1302242279053,429.3104934692383,583.1290197372437,43.8959002998563,,,,,115.41358536416129,0.0
1783321924.1803377,danger,384.2219543457031,598.7051439285278,708.7071990966797,655.52574634552,692.5491333007812,897.1207237243652,418.5225296020508,583.4003734588623,44.962660904850495,,,,,183.70705832695458,0.0
1783321924.2413433,danger,391.7146301269531,603.890905380249,703.5508728027344,656.0575103759766,693.4513092041016,897.5860977172852,420.2495574951172,586.5364980697632,43.68799276081623,,,,,149.36674521698487,0.0
1783321924.301685,danger,454.6570587158203,608.3987331390381,702.7665710449219,656.0197877883911,710.8026885986328,898.8633441925049,455.08201599121094,592.6277303695679,37.96809173582117,,,,,1045.7693823032496,0.0
1783321924.366995,danger,509.98931884765625,604.5399570465088,716.1189270019531,657.947244644165,749.9929046630859,913.6715412139893,492.0043182373047,592.0584154129028,31.18992440424474,,,,,849.282620583932,0.0
1783321924.4310489,danger,531.7118835449219,600.5832481384277,724.1554260253906,656.1937236785889,760.0865173339844,914.2175960540771,525.2437210083008,592.0552825927734,28.16274136702535,,,,,344.7100017120724,0.0
1783321924.498957,danger,553.4706878662109,592.1248054504395,727.9731750488281,650.4748678207397,755.7160186767578,800.035400390625,540.1616287231445,584.0861177444458,34.43888521071087,,,,,343.7742488186947,0.0
